dataset; method; num_of_feat; wilcoxon_p; f1_results;
ecoli-0-1-4-7_vs_2-3-5-6.dat; INFORATION GAIN; 1; 0.10880943004054568; [0.4210526315789474,0.0,0.0,0.0,0.0,0.0,0.7407407407407408,0.0]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CHI SQUARE; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CORRELATION COEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-6_vs_5.dat; NO SELECTION; 9; null; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-6_vs_5.dat; ANOVA; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-6_vs_5.dat; RELIEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-6_vs_5.dat; INFORATION GAIN; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-6_vs_5.dat; CHI SQUARE; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-6_vs_5.dat; CORRELATION COEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
ecoli-0-1-4-6_vs_5.dat; NO SELECTION; 6; null; [0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.7142857142857143]
ecoli-0-1-4-6_vs_5.dat; ANOVA; 1; 0.10880943004054568; [0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.6666666666666667]
ecoli-0-1-4-6_vs_5.dat; RELIEF; 1; 0.10880943004054568; [0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667]
ecoli-0-1-4-6_vs_5.dat; INFORATION GAIN; 1; 0.6547208460185769; [0.5714285714285715,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.7142857142857143]
ecoli-0-1-4-6_vs_5.dat; CHI SQUARE; 1; 0.10880943004054568; [0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666667]
ecoli-0-1-4-6_vs_5.dat; CORRELATION COEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; NO SELECTION; 7; null; [0.8108108108108109,0.7000000000000001,0.7058823529411764,0.5,0.0,0.0,0.8947368421052632,0.9032258064516129]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; ANOVA; 4; 0.892738400944348; [0.7777777777777778,0.7000000000000001,0.8000000000000002,0.6153846153846153,0.0,0.0,0.8421052631578947,0.8000000000000002]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; RELIEF; 4; 0.892738400944348; [0.7777777777777778,0.7000000000000001,0.8000000000000002,0.6153846153846153,0.0,0.0,0.8421052631578947,0.8000000000000002]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; INFORATION GAIN; 4; 0.916511907863894; [0.7777777777777778,0.631578947368421,0.8000000000000002,0.6153846153846153,0.0,0.0,0.8421052631578947,0.8000000000000002]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; CHI SQUARE; 4; 0.892738400944348; [0.7777777777777778,0.7000000000000001,0.8000000000000002,0.6153846153846153,0.0,0.0,0.8421052631578947,0.8000000000000002]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; CORRELATION COEF; 5; 0.07961580146011343; [0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.9090909090909091]
ecoli-0-3-4-7_vs_5-6.dat; NO SELECTION; 7; null; [0.5882352941176471,0.0,0.5,0.0,0.0,0.0,0.8571428571428571,0.4]
ecoli-0-3-4-7_vs_5-6.dat; ANOVA; 1; 1.0; [0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.761904761904762,0.6]
ecoli-0-3-4-7_vs_5-6.dat; RELIEF; 1; 1.0; [0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.761904761904762,0.6]
ecoli-0-3-4-7_vs_5-6.dat; INFORATION GAIN; 1; 1.0; [0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.761904761904762,0.6]
ecoli-0-3-4-7_vs_5-6.dat; CHI SQUARE; 1; 0.4652088184521418; [0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.6]
ecoli-0-3-4-7_vs_5-6.dat; CORRELATION COEF; 1; 0.06788915486182899; [0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0]
